longitude,latitude,junction_type,num_roads
103.840535,1.347686,t_shape,3
103.840637,1.347591,t_shape,3
103.86061,1.318535,crossing,4
103.863222,1.321954,t_shape,3
103.866334,1.324982,t_shape,3
103.865209,1.320861,other,3
103.837982,1.348256,t_shape,3
103.837827,1.348491,other,3
103.837542,1.348301,t_shape,3
103.83762,1.348137,other,3
103.838781,1.346052,t_shape,3
103.836921,1.427559,t_shape,3
103.830601,1.4375,other,3
103.830698,1.437254,t_shape,3
103.829419,1.439453,x_shape,4
103.828371,1.442068,t_shape,3
103.828202,1.442077,t_shape,3
103.836594,1.445445,t_shape,3
103.75189,1.327856,other,3
103.847553,1.376659,other,3
103.847842,1.376598,t_shape,3
103.856205,1.372738,crossing,4
103.839059,1.441115,other,3
103.839287,1.441219,other,3
103.830805,1.437574,other,3
103.832598,1.369787,t_shape,3
103.840719,1.442649,x_shape,4
103.847868,1.311671,t_shape,3
103.831117,1.441617,other,3
103.843969,1.384203,t_shape,3
103.844007,1.383977,x_shape,4
103.847597,1.383846,t_shape,3
103.852466,1.360386,other,3
103.854082,1.358379,t_shape,3
103.856576,1.317764,t_shape,3
103.858448,1.319983,t_shape,3
103.858533,1.320116,t_shape,3
103.860974,1.377102,other,3
103.844528,1.436682,other,3
103.84237,1.436312,other,3
103.845799,1.437253,t_shape,3
103.845478,1.436782,t_shape,3
103.846271,1.435285,t_shape,3
103.858536,1.3201,other,3
103.858619,1.320044,other,3
103.83154,1.380209,t_shape,3
103.833979,1.381197,t_shape,3
103.83132,1.380121,t_shape,3
103.831378,1.380104,other,3
103.831641,1.379962,x_shape,4
103.831514,1.379882,x_shape,4
103.828298,1.378021,other,3
103.828368,1.377771,t_shape,3
103.828103,1.377678,other,3
103.828027,1.377942,t_shape,3
103.843514,1.415006,other,3
103.843333,1.414926,other,3
103.843634,1.414747,crossing,4
103.84276,1.415925,other,3
103.846743,1.418234,x_shape,4
103.831857,1.453215,other,3
103.841807,1.415237,t_shape,3
103.827767,1.449966,t_shape,3
103.826503,1.447804,t_shape,3
103.829541,1.451484,other,3
103.827506,1.44443,t_shape,3
103.827437,1.444434,other,3
103.828161,1.444863,t_shape,3
103.827354,1.444566,t_shape,3
103.862608,1.351506,t_shape,3
103.829746,1.451644,other,3
103.86527,1.34998,t_shape,3
103.830441,1.375852,t_shape,3
103.836193,1.377971,t_shape,3
103.836348,1.377774,other,3
103.834433,1.380924,other,3
103.834225,1.380834,t_shape,3
103.823503,1.444697,t_shape,3
103.833101,1.438258,other,3
103.832961,1.438494,other,3
103.83522,1.447582,other,3
103.826032,1.435295,other,3
103.825791,1.435217,other,3
103.825715,1.435465,other,3
103.833626,1.446542,other,3
103.833683,1.446697,other,3
103.833427,1.446421,other,3
103.835573,1.447474,t_shape,3
103.836987,1.445544,t_shape,3
103.832814,1.447463,t_shape,3
103.833007,1.447563,t_shape,3
103.86278,1.354241,t_shape,3
103.862594,1.354273,t_shape,3
103.752112,1.377687,t_shape,3
103.91745,1.392839,t_shape,3
103.917495,1.392804,t_shape,3
103.864364,1.354101,t_shape,3
103.754332,1.389279,t_shape,3
103.825873,1.443375,t_shape,3
103.850166,1.35709,t_shape,3
103.829403,1.386535,t_shape,3
103.827729,1.384059,t_shape,3
103.826345,1.382029,x_shape,4
103.826256,1.382212,x_shape,4
103.8295,1.386452,t_shape,3
103.852402,1.369608,t_shape,3
103.831255,1.372484,t_shape,3
103.831147,1.372471,t_shape,3
103.831092,1.375341,t_shape,3
103.83157,1.375214,t_shape,3
103.830983,1.375443,other,3
103.832228,1.375002,t_shape,3
103.8317,1.375164,t_shape,3
103.82566,1.320296,t_shape,3
103.825267,1.320331,t_shape,3
103.825726,1.321167,other,3
103.827073,1.316167,t_shape,3
103.839396,1.3426,t_shape,3
103.83943,1.338083,t_shape,3
103.841051,1.319786,t_shape,3
103.840971,1.321071,t_shape,3
103.826405,1.426102,other,3
103.825794,1.425613,x_shape,4
103.825725,1.425485,x_shape,4
103.825977,1.425389,t_shape,3
103.82604,1.425528,t_shape,3
103.845104,1.424307,other,3
103.844961,1.424155,other,3
103.844962,1.424448,other,3
103.842425,1.415053,t_shape,3
103.842152,1.414928,other,3
103.841599,1.414762,t_shape,3
103.859551,1.406126,other,3
103.827466,1.323485,t_shape,3
103.860597,1.38706,t_shape,3
103.860714,1.387034,t_shape,3
103.846904,1.418418,other,3
103.84668,1.418607,t_shape,3
103.846508,1.418449,t_shape,3
103.84671,1.420058,t_shape,3
103.846522,1.419562,t_shape,3
103.846578,1.419697,x_shape,4
103.846588,1.419319,t_shape,3
103.846817,1.419622,x_shape,4
103.846193,1.419713,t_shape,3
103.84624,1.419564,t_shape,3
103.846315,1.420027,t_shape,3
103.846318,1.420389,other,3
103.846618,1.419476,other,3
103.846661,1.419508,other,3
103.846463,1.419396,t_shape,3
103.846633,1.419292,t_shape,3
103.846381,1.420356,t_shape,3
103.84752,1.421226,t_shape,3
103.863787,1.389466,t_shape,3
103.852101,1.36951,other,3
103.852038,1.369748,crossing,4
103.85912,1.385803,t_shape,3
103.860388,1.389957,x_shape,4
103.852846,1.424913,t_shape,3
103.852978,1.425091,other,3
103.85326,1.424908,t_shape,3
103.853129,1.424736,t_shape,3
103.832024,1.38318,t_shape,3
103.851842,1.425678,t_shape,3
103.851977,1.425896,other,3
103.854956,1.427323,t_shape,3
103.862199,1.404403,other,3
103.862055,1.404489,other,3
103.86636,1.40502,t_shape,3
103.859746,1.406391,other,3
103.859729,1.40603,other,3
103.859883,1.4063,other,3
103.859031,1.385799,t_shape,3
103.840024,1.334868,t_shape,3
103.86606,1.405353,t_shape,3
103.854901,1.427765,t_shape,3
103.82957,1.45749,other,3
103.829685,1.457453,t_shape,3
103.829583,1.410252,other,3
103.834876,1.44739,t_shape,3
103.86223,1.346502,t_shape,3
103.86397,1.34509,t_shape,3
103.86596,1.348685,crossing,4
103.862519,1.367254,other,3
103.864077,1.365393,t_shape,3
103.819772,1.322795,t_shape,3
103.820017,1.322751,t_shape,3
103.863787,1.364812,t_shape,3
103.836897,1.457046,t_shape,3
103.835665,1.455672,t_shape,3
103.83561,1.455714,t_shape,3
103.865582,1.362804,t_shape,3
103.864144,1.368027,t_shape,3
103.83658,1.242986,crossing,4
103.846097,1.435555,t_shape,3
103.862646,1.379701,t_shape,3
103.862775,1.379311,t_shape,3
103.86337,1.377794,other,3
103.85932,1.377034,t_shape,3
103.863178,1.378606,t_shape,3
103.837134,1.445399,t_shape,3
103.857803,1.424878,t_shape,3
103.864885,1.306013,other,3
103.869797,1.351681,crossing,4
103.871529,1.349818,t_shape,3
103.870577,1.354224,t_shape,3
103.865838,1.346463,other,3
103.86334,1.27304,crossing,4
103.868307,1.406845,t_shape,3
103.867894,1.406419,t_shape,3
103.866502,1.405296,other,3
103.866642,1.405309,t_shape,3
103.866377,1.405173,other,3
103.880186,1.309935,t_shape,3
103.865249,1.320773,crossing,4
103.865363,1.32071,t_shape,3
103.866674,1.32264,t_shape,3
103.866548,1.322719,t_shape,3
103.86276,1.276434,t_shape,3
103.864143,1.353763,t_shape,3
103.868313,1.325393,t_shape,3
103.868356,1.325627,t_shape,3
103.866599,1.331257,t_shape,3
103.865588,1.331867,t_shape,3
103.867962,1.385552,t_shape,3
103.868157,1.386055,t_shape,3
103.882014,1.313163,x_shape,4
103.86745,1.3453,t_shape,3
103.866064,1.313853,t_shape,3
103.866389,1.313905,t_shape,3
103.866225,1.314056,t_shape,3
103.864239,1.315308,other,3
103.864354,1.315566,t_shape,3
103.868047,1.356868,t_shape,3
103.866084,1.355558,t_shape,3
103.865415,1.354596,t_shape,3
103.868005,1.332946,other,3
103.867961,1.333147,other,3
103.866735,1.331435,t_shape,3
103.864143,1.335821,x_shape,4
103.867715,1.355458,other,3
103.867932,1.355512,other,3
103.867949,1.355236,other,3
103.867729,1.35518,other,3
103.869008,1.355667,t_shape,3
103.864688,1.353776,t_shape,3
103.865658,1.331964,t_shape,3
103.893733,1.386789,other,3
103.8915,1.38668,other,3
103.891429,1.386439,other,3
103.894304,1.388701,other,3
103.894535,1.388627,other,3
103.893025,1.384092,t_shape,3
103.866708,1.331428,other,3
103.86657,1.331514,other,3
103.866176,1.362189,t_shape,3
103.882255,1.3132,t_shape,3
103.889013,1.396273,x_shape,4
103.868827,1.330891,t_shape,3
103.892922,1.390761,t_shape,3
103.881989,1.314859,other,3
103.881763,1.314815,t_shape,3
103.865337,1.360891,t_shape,3
103.892762,1.396798,t_shape,3
103.886698,1.397384,t_shape,3
103.873402,1.355787,other,3
103.873647,1.355656,other,3
103.873514,1.355398,other,3
103.873263,1.355523,other,3
103.874241,1.358214,t_shape,3
103.876533,1.355791,t_shape,3
103.876523,1.355775,t_shape,3
103.886238,1.309491,t_shape,3
103.885802,1.37205,other,3
103.886046,1.371879,other,3
103.885917,1.372379,t_shape,3
103.885639,1.372058,t_shape,3
103.886241,1.372085,other,3
103.885051,1.374532,t_shape,3
103.885268,1.374723,t_shape,3
103.885126,1.374935,t_shape,3
103.885102,1.374863,other,3
103.885226,1.374719,t_shape,3
103.884801,1.377026,t_shape,3
103.885066,1.374609,other,3
103.884941,1.374764,t_shape,3
103.877999,1.354141,other,3
103.876641,1.355632,t_shape,3
103.882382,1.359361,t_shape,3
103.880297,1.327516,t_shape,3
103.863909,1.370202,t_shape,3
103.863995,1.370539,other,3
103.863822,1.370485,other,3
103.866242,1.360344,other,3
103.87854,1.323014,t_shape,3
103.878492,1.323139,t_shape,3
103.880723,1.325361,t_shape,3
103.897482,1.333097,x_shape,4
103.891926,1.330829,other,3
103.891847,1.331093,t_shape,3
103.865774,1.375938,t_shape,3
103.893604,1.335804,t_shape,3
103.894583,1.334355,x_shape,4
103.894658,1.334191,x_shape,4
103.894852,1.334274,x_shape,4
103.897444,1.333304,x_shape,4
103.894772,1.33444,other,3
103.885963,1.361118,other,3
103.883184,1.358095,t_shape,3
103.89918,1.401616,t_shape,3
103.898279,1.402801,t_shape,3
103.897024,1.403084,t_shape,3
103.902027,1.310007,t_shape,3
103.901932,1.309961,t_shape,3
103.883826,1.318432,t_shape,3
103.885662,1.318588,x_shape,4
103.885635,1.318824,x_shape,4
103.888692,1.319178,other,3
103.885901,1.318622,x_shape,4
103.885724,1.317582,t_shape,3
103.885867,1.318875,t_shape,3
103.883819,1.318691,t_shape,3
103.874116,1.310973,t_shape,3
103.875151,1.313056,t_shape,3
103.874826,1.312983,t_shape,3
103.883964,1.318434,t_shape,3
103.770966,1.295428,t_shape,3
103.888645,1.319439,other,3
103.883964,1.318695,t_shape,3
103.868894,1.329325,t_shape,3
103.868854,1.328458,t_shape,3
103.874194,1.31276,t_shape,3
103.886617,1.3203,t_shape,3
103.874795,1.313226,other,3
103.874127,1.313031,x_shape,4
103.892739,1.313854,other,3
103.770502,1.458918,t_shape,3
103.768905,1.304264,t_shape,3
103.767311,1.304057,other,3
103.894236,1.315434,other,3
103.894743,1.315583,t_shape,3
103.893975,1.315385,t_shape,3
103.894203,1.315592,t_shape,3
103.893957,1.315544,t_shape,3
103.73775,1.333448,other,3
103.737915,1.333318,other,3
103.745912,1.325466,t_shape,3
103.892117,1.315238,t_shape,3
103.892353,1.315238,t_shape,3
103.882015,1.314833,t_shape,3
103.894829,1.381573,other,3
103.89576,1.385492,x_shape,4
103.894833,1.315599,x_shape,4
103.892484,1.316807,other,3
103.892515,1.316781,t_shape,3
103.892444,1.315261,t_shape,3
103.892535,1.317131,t_shape,3
103.892455,1.316992,other,3
103.892144,1.316941,other,3
103.892846,1.381385,other,3
103.89306,1.381377,other,3
103.893067,1.381534,other,3
103.892857,1.381558,other,3
103.876914,1.352405,other,3
103.876507,1.352768,other,3
103.876276,1.35255,t_shape,3
103.876623,1.352187,other,3
103.87661,1.352052,t_shape,3
103.90009,1.394514,t_shape,3
103.89894,1.394863,other,3
103.899013,1.395083,other,3
103.899238,1.395016,other,3
103.899174,1.394805,other,3
103.893952,1.391184,x_shape,4
103.873029,1.327312,t_shape,3
103.873958,1.312954,x_shape,4
103.87404,1.312672,t_shape,3
103.884847,1.31543,x_shape,4
103.88482,1.315588,other,3
103.884773,1.314857,t_shape,3
103.905426,1.40712,other,3
103.905525,1.407354,other,3
103.905354,1.407452,other,3
103.905233,1.407211,other,3
103.907772,1.405666,t_shape,3
103.907929,1.405918,t_shape,3
103.907648,1.406098,other,3
103.897663,1.31628,x_shape,4
103.897396,1.316242,t_shape,3
103.897708,1.316122,other,3
103.895492,1.317464,t_shape,3
103.897305,1.317606,x_shape,4
103.886408,1.308894,t_shape,3
103.910953,1.403258,t_shape,3
103.872789,1.329029,x_shape,4
103.872596,1.328972,t_shape,3
103.909371,1.409404,t_shape,3
103.90567,1.407423,t_shape,3
103.906059,1.408555,t_shape,3
103.905333,1.407592,x_shape,4
103.908013,1.40597,t_shape,3
103.909956,1.409548,other,3
103.9115,1.412917,other,3
103.909043,1.400721,other,3
103.909041,1.400589,t_shape,3
103.89576,1.385573,other,3
103.86679,1.363737,other,3
103.866788,1.3636,other,3
103.896894,1.388143,other,3
103.895637,1.385688,other,3
103.91087,1.399388,t_shape,3
103.912654,1.398048,t_shape,3
103.897366,1.389642,t_shape,3
103.89842,1.387279,t_shape,3
103.91127,1.403615,t_shape,3
103.911095,1.403624,other,3
103.910933,1.403397,other,3
103.926204,1.391533,t_shape,3
103.880779,1.351189,t_shape,3
103.8963,1.390023,t_shape,3
103.962078,1.379137,t_shape,3
103.962,1.379252,t_shape,3
103.962092,1.379128,other,3
103.878141,1.33557,t_shape,3
103.878089,1.335802,x_shape,4
103.900102,1.415862,t_shape,3
103.87689,1.379178,o_shape,5
103.896526,1.390223,t_shape,3
103.893118,1.320439,t_shape,3
103.877211,1.329729,other,3
103.87735,1.329614,t_shape,3
103.875781,1.327707,t_shape,3
103.875883,1.327847,t_shape,3
103.875383,1.327162,other,3
103.875417,1.326892,t_shape,3
103.875536,1.327039,other,3
103.893143,1.320202,t_shape,3
103.874438,1.328896,other,3
103.874355,1.328802,other,3
103.874469,1.328676,other,3
103.979957,1.387144,other,3
103.888889,1.319214,other,3
103.87943,1.333857,t_shape,3
103.8979,1.39199,other,3
103.897826,1.391783,other,3
103.898142,1.391901,other,3
103.898075,1.391696,other,3
103.871712,1.373023,t_shape,3
103.871573,1.373168,other,3
103.871463,1.375372,t_shape,3
103.871668,1.375369,other,3
103.89194,1.371223,t_shape,3
103.897762,1.385479,t_shape,3
103.896372,1.390195,t_shape,3
103.881637,1.332546,t_shape,3
103.908855,1.400846,other,3
103.905286,1.399995,other,3
103.905004,1.400142,other,3
103.905171,1.399726,other,3
103.904872,1.399879,t_shape,3
103.879751,1.355474,crossing,4
103.906339,1.402661,t_shape,3
103.906091,1.402826,other,3
103.906458,1.402938,other,3
103.906204,1.403086,other,3
103.864218,1.311777,t_shape,3
103.896597,1.39148,t_shape,3
103.896183,1.390262,t_shape,3
103.899068,1.317936,t_shape,3
103.871455,1.355824,other,3
103.890049,1.371768,t_shape,3
103.88908,1.370589,other,3
103.888938,1.370741,other,3
103.888827,1.370554,other,3
103.888968,1.370432,other,3
103.889863,1.36929,other,3
103.889689,1.369549,other,3
103.889575,1.369204,t_shape,3
103.887074,1.36799,t_shape,3
103.89091,1.365976,t_shape,3
103.88695,1.367919,other,3
103.890586,1.365651,t_shape,3
103.886054,1.371796,other,3
103.908917,1.316534,x_shape,4
103.870745,1.354529,t_shape,3
103.870544,1.35483,t_shape,3
103.871208,1.355813,t_shape,3
103.881596,1.354994,other,3
103.882859,1.356576,t_shape,3
103.894645,1.369114,other,3
103.894782,1.369252,other,3
103.894603,1.369448,other,3
103.894458,1.369321,other,3
103.892192,1.371232,t_shape,3
103.891139,1.371048,t_shape,3
103.890977,1.370893,other,3
103.888842,1.319474,t_shape,3
103.900678,1.303064,other,3
103.776253,1.293503,t_shape,3
103.777187,1.293422,other,3
103.777232,1.293067,other,3
103.881498,1.376969,t_shape,3
103.880219,1.37515,t_shape,3
103.881625,1.376979,t_shape,3
103.876932,1.378702,t_shape,3
103.880017,1.375154,t_shape,3
103.88127,1.379405,t_shape,3
103.881015,1.384131,other,3
103.871236,1.320873,x_shape,4
103.871977,1.320115,t_shape,3
103.88424,1.380803,t_shape,3
103.884149,1.380707,t_shape,3
103.873995,1.368578,t_shape,3
103.870012,1.37142,t_shape,3
103.87797,1.377347,t_shape,3
103.904935,1.305789,other,3
103.873077,1.315074,t_shape,3
103.872098,1.319894,t_shape,3
103.904018,1.404456,other,3
103.903815,1.404568,other,3
103.903887,1.404222,other,3
103.903674,1.404351,other,3
103.875485,1.390598,other,3
103.875494,1.390792,other,3
103.875678,1.39059,other,3
103.875686,1.390783,other,3
103.87374,1.390766,other,3
103.873588,1.390782,other,3
103.871497,1.39095,t_shape,3
103.871525,1.391193,other,3
103.87173,1.391258,other,3
103.875375,1.390924,t_shape,3
103.873819,1.390632,t_shape,3
103.873496,1.390703,t_shape,3
103.875755,1.390475,t_shape,3
103.875841,1.390936,other,3
103.875356,1.390474,t_shape,3
103.902959,1.403291,t_shape,3
103.877265,1.374838,t_shape,3
103.875519,1.375015,x_shape,4
103.877547,1.37143,t_shape,3
103.883316,1.384253,other,3
103.88168,1.374805,other,3
103.899055,1.41361,x_shape,4
103.894005,1.416064,other,3
103.893784,1.416269,other,3
103.894245,1.416242,other,3
103.894008,1.416427,other,3
103.855661,1.311051,t_shape,3
103.883183,1.384125,other,3
103.898299,1.371552,t_shape,3
103.901417,1.390928,other,3
103.901626,1.390925,t_shape,3
103.901499,1.393997,other,3
103.901609,1.394226,other,3
103.726649,1.346096,t_shape,3
103.884656,1.385368,other,3
103.888604,1.382322,other,3
103.897827,1.406534,other,3
103.897415,1.406652,t_shape,3
103.897224,1.406148,other,3
103.901995,1.387975,t_shape,3
103.895546,1.406768,t_shape,3
103.896593,1.406248,t_shape,3
103.896278,1.375994,t_shape,3
103.899384,1.373465,other,3
103.899538,1.37361,other,3
103.899327,1.373775,other,3
103.899181,1.373632,other,3
103.873848,1.391104,t_shape,3
103.892192,1.340294,t_shape,3
103.902052,1.401298,other,3
103.901881,1.401391,other,3
103.902187,1.401522,other,3
103.901997,1.401618,other,3
103.885679,1.30078,other,3
103.891662,1.330707,other,3
103.892697,1.327538,other,3
103.887611,1.380595,other,3
103.887483,1.380452,t_shape,3
103.889121,1.377482,other,3
103.888958,1.377387,other,3
103.896608,1.406599,t_shape,3
103.896901,1.38467,other,3
103.899691,1.381795,t_shape,3
103.899859,1.381689,other,3
103.898455,1.382801,other,3
103.898656,1.382974,other,3
103.898502,1.383121,other,3
103.898306,1.382957,other,3
103.901495,1.381782,x_shape,4
103.899809,1.379949,other,3
103.900086,1.374604,other,3
103.900288,1.374749,t_shape,3
103.893645,1.402049,x_shape,4
103.894412,1.401906,x_shape,4
103.890978,1.402783,other,3
103.891164,1.40277,t_shape,3
103.875335,1.37502,t_shape,3
103.875391,1.374573,t_shape,3
103.875407,1.37495,t_shape,3
103.881493,1.374849,t_shape,3
103.877149,1.374939,other,3
103.875598,1.375252,other,3
103.876883,1.37511,other,3
103.877153,1.375112,other,3
103.876855,1.374963,t_shape,3
103.877143,1.376441,t_shape,3
103.888764,1.359359,x_shape,4
103.887914,1.348878,t_shape,3
103.892954,1.37321,t_shape,3
103.89298,1.376645,crossing,4
103.89403,1.372873,x_shape,4
103.894919,1.40356,t_shape,3
103.894722,1.403582,other,3
103.894543,1.402247,other,3
103.8947,1.402232,t_shape,3
103.895003,1.403794,t_shape,3
103.894927,1.403755,other,3
103.889157,1.333448,other,3
103.887505,1.374246,other,3
103.887993,1.374701,t_shape,3
103.88968,1.375968,other,3
103.89941,1.383821,t_shape,3
103.8849,1.338849,t_shape,3
103.892859,1.373121,other,3
103.892657,1.373122,other,3
103.894336,1.37312,t_shape,3
103.894332,1.372928,t_shape,3
103.89889,1.372883,t_shape,3
103.888156,1.362772,t_shape,3
103.887974,1.362966,t_shape,3
103.879299,1.394396,t_shape,3
103.881925,1.391978,t_shape,3
103.879361,1.390527,t_shape,3
103.883074,1.357962,other,3
103.891816,1.331028,other,3
103.891893,1.330831,t_shape,3
103.891677,1.330746,other,3
103.891607,1.330949,other,3
103.89285,1.327593,other,3
103.903406,1.38017,other,3
103.90337,1.380448,other,3
103.903119,1.381504,t_shape,3
103.886692,1.356027,t_shape,3
103.892815,1.32728,other,3
103.892731,1.327518,other,3
103.893014,1.327344,other,3
103.892932,1.327581,other,3
103.903008,1.377142,other,3
103.903101,1.377292,other,3
103.902857,1.377439,other,3
103.90277,1.377291,other,3
103.898333,1.32971,t_shape,3
103.892801,1.327248,other,3
103.893062,1.327328,other,3
103.893691,1.325262,t_shape,3
103.898011,1.329252,t_shape,3
103.901581,1.38639,other,3
103.901779,1.386315,other,3
103.901715,1.386103,other,3
103.901514,1.386186,other,3
103.901718,1.387961,t_shape,3
103.904741,1.387561,crossing,4
103.900059,1.384457,t_shape,3
103.903041,1.385717,other,3
103.846356,1.288188,other,3
103.877845,1.299468,t_shape,3
103.845378,1.286313,t_shape,3
103.89763,1.309389,t_shape,3
103.89792,1.309385,t_shape,3
103.844948,1.285516,t_shape,3
103.880984,1.373582,t_shape,3
103.872986,1.314911,t_shape,3
103.872071,1.314161,t_shape,3
103.873077,1.397408,t_shape,3
103.898112,1.326377,other,3
103.89798,1.326346,t_shape,3
103.899776,1.321462,crossing,4
103.901958,1.321863,t_shape,3
103.900509,1.384548,t_shape,3
103.903253,1.381837,other,3
103.903252,1.381627,other,3
103.884482,1.377288,t_shape,3
103.884484,1.377098,t_shape,3
103.884709,1.3771,other,3
103.884704,1.377303,other,3
103.871293,1.346194,t_shape,3
103.871378,1.346347,t_shape,3
103.872424,1.348391,other,3
103.872315,1.348211,other,3
103.741276,1.332184,t_shape,3
103.87169,1.346198,x_shape,4
103.871609,1.346047,t_shape,3
103.915625,1.37957,t_shape,3
103.746112,1.386392,x_shape,4
103.745853,1.38639,t_shape,3
103.874848,1.359234,t_shape,3
103.874191,1.359932,t_shape,3
103.873996,1.363533,crossing,4
103.873121,1.362217,other,3
103.873127,1.362421,t_shape,3
103.879018,1.398268,t_shape,3
103.878914,1.398226,crossing,4
103.878227,1.395087,t_shape,3
103.892408,1.366892,other,3
103.894535,1.363371,t_shape,3
103.892277,1.366754,other,3
103.89207,1.36692,t_shape,3
103.892191,1.367042,other,3
103.874888,1.347642,other,3
103.874529,1.347636,t_shape,3
103.892284,1.366728,crossing,4
103.874796,1.346094,t_shape,3
103.89092,1.365826,other,3
103.891104,1.365639,other,3
103.890922,1.365468,other,3
103.871716,1.371006,other,3
103.871518,1.371049,other,3
103.871771,1.371332,other,3
103.871583,1.371387,other,3
103.868775,1.401583,other,3
103.869063,1.401586,other,3
103.869224,1.401699,other,3
103.878923,1.371372,t_shape,3
103.870881,1.337985,t_shape,3
103.871026,1.340706,other,3
103.870489,1.341346,t_shape,3
103.870342,1.337581,other,3
103.875767,1.337602,t_shape,3
103.872289,1.336192,x_shape,4
103.872513,1.337398,t_shape,3
103.872344,1.336446,crossing,4
103.872437,1.400572,other,3
103.872545,1.40049,t_shape,3
103.872412,1.401655,t_shape,3
103.872151,1.401656,x_shape,4
103.87218,1.400585,other,3
103.870754,1.337616,other,3
103.872352,1.402162,t_shape,3
103.872465,1.3375,other,3
103.87225,1.337523,other,3
103.872508,1.337781,other,3
103.872288,1.337798,other,3
103.872193,1.337922,other,3
103.872653,1.337853,crossing,4
103.868984,1.388314,t_shape,3
103.868712,1.388398,other,3
103.868659,1.388082,other,3
103.872251,1.336253,other,3
103.869646,1.333859,t_shape,3
103.869173,1.332534,other,3
103.869555,1.332064,t_shape,3
103.870291,1.334408,x_shape,4
103.870269,1.334512,t_shape,3
103.876514,1.378772,other,3
103.876777,1.378791,other,3
103.873741,1.387083,t_shape,3
103.897613,1.299347,t_shape,3
103.869345,1.391195,t_shape,3
103.869341,1.391403,other,3
103.868994,1.391213,t_shape,3
103.868989,1.391441,other,3
103.871942,1.378513,t_shape,3
103.872594,1.393808,t_shape,3
103.896348,1.378309,t_shape,3
103.888627,1.382267,t_shape,3
103.888828,1.382101,other,3
103.890379,1.383978,other,3
103.890263,1.383832,other,3
103.869292,1.392848,t_shape,3
103.868992,1.393121,t_shape,3
103.869014,1.393485,t_shape,3
103.870124,1.367243,x_shape,4
103.870048,1.368015,t_shape,3
103.895143,1.361925,t_shape,3
103.895503,1.36162,other,3
103.892781,1.396411,t_shape,3
103.895573,1.358897,other,3
103.896806,1.379524,other,3
103.897014,1.379517,other,3
103.870877,1.309951,t_shape,3
103.871774,1.308397,t_shape,3
103.899786,1.379919,other,3
103.89956,1.379891,other,3
103.893485,1.325012,other,3
103.891667,1.325989,t_shape,3
103.872893,1.310339,t_shape,3
103.89553,1.35868,other,3
103.872326,1.311907,other,3
103.871876,1.311974,t_shape,3
103.87113,1.31293,t_shape,3
103.87164,1.312954,t_shape,3
103.881871,1.371279,t_shape,3
103.90414,1.397274,t_shape,3
103.903656,1.397704,other,3
103.903031,1.396472,t_shape,3
103.892918,1.306499,t_shape,3
103.938164,1.33809,other,3
103.9387,1.338834,t_shape,3
103.939642,1.336923,other,3
103.939774,1.342671,x_shape,4
103.939711,1.338565,x_shape,4
103.939733,1.33885,t_shape,3
103.939707,1.342449,t_shape,3
103.936811,1.339845,other,3
103.937349,1.33936,other,3
103.939691,1.338487,t_shape,3
103.936901,1.340772,t_shape,3
103.934326,1.344528,t_shape,3
103.937559,1.350749,t_shape,3
103.929765,1.350216,t_shape,3
103.939413,1.355062,t_shape,3
103.943601,1.363573,t_shape,3
103.93461,1.3683,t_shape,3
103.934272,1.369079,other,3
103.942216,1.364358,other,3
103.941962,1.365232,t_shape,3
103.954277,1.364519,t_shape,3
103.954578,1.364715,t_shape,3
103.941837,1.361735,other,3
103.939644,1.362701,other,3
103.939973,1.362834,t_shape,3
103.938416,1.361184,t_shape,3
103.939667,1.362284,t_shape,3
103.939643,1.363561,t_shape,3
103.939514,1.362506,t_shape,3
103.733246,1.357587,t_shape,3
103.733515,1.357865,x_shape,4
103.731774,1.355677,t_shape,3
103.734863,1.353602,t_shape,3
103.734782,1.356464,t_shape,3
103.736536,1.358527,t_shape,3
103.736331,1.358325,t_shape,3
103.734398,1.351993,t_shape,3
103.731398,1.35525,t_shape,3
103.734401,1.352115,x_shape,4
103.740437,1.369363,x_shape,4
103.738761,1.364654,t_shape,3
103.740329,1.369395,x_shape,4
103.737162,1.362928,x_shape,4
103.739144,1.361278,t_shape,3
103.739061,1.361161,t_shape,3
103.741062,1.363366,t_shape,3
103.741001,1.363296,x_shape,4
103.733471,1.374442,t_shape,3
103.722918,1.364908,t_shape,3
103.735341,1.355303,crossing,4
103.728256,1.354174,t_shape,3
103.73623,1.35512,t_shape,3
103.735378,1.355229,crossing,4
103.733811,1.364705,t_shape,3
103.728671,1.362343,x_shape,4
103.737744,1.358053,t_shape,3
103.73523,1.360418,t_shape,3
103.858499,1.333918,other,3
103.85828,1.333079,other,3
103.784135,1.438221,other,3
103.890072,1.355769,x_shape,4
103.89792,1.365751,other,3
103.874672,1.387167,t_shape,3
103.889854,1.357066,t_shape,3
103.900784,1.413101,other,3
103.901185,1.412842,t_shape,3
103.90208,1.409151,other,3
103.902182,1.409339,other,3
103.86745,1.378323,other,3
103.867195,1.378315,other,3
103.873844,1.363927,x_shape,4
103.87422,1.363891,other,3
103.894401,1.309343,t_shape,3
103.912978,1.397915,other,3
103.912946,1.398312,other,3
103.871612,1.378484,t_shape,3
103.878712,1.383269,t_shape,3
103.875422,1.366526,t_shape,3
103.873738,1.387043,other,3
103.873922,1.386961,t_shape,3
103.88908,1.308599,t_shape,3
103.902222,1.32154,t_shape,3
103.900656,1.333702,t_shape,3
103.898097,1.329609,t_shape,3
